29.56948,21.7615,36.69675,26.8765
29.6277,21.7614,36.76133,26.87644
29.68625,21.76133,36.82528,26.87633
29.74293,21.76127,36.89141,26.87622
29.80425,21.76125,36.95928,26.87614
29.86669,21.76116,37.02742,26.87607
29.92268,21.7611,37.09682,26.87599
29.98705,21.76104,37.16318,26.8759
30.05254,21.76096,37.23038,26.8758
30.11428,21.7609,37.29888,26.8757
30.17822,21.76083,37.36562,26.87561
30.24705,21.76078,37.43262,26.87544
30.30884,21.76072,37.50103,26.87536
30.37558,21.76066,37.57283,26.87528
30.44453,21.76058,37.63884,26.87513
30.51103,21.76053,37.70864,26.87502
30.5771,21.76043,37.77261,26.87494
30.6464,21.76034,37.83915,26.87482
30.71505,21.76027,37.91063,26.87473
30.78248,21.76018,37.98211,26.8747
30.86262,21.76011,38.04845,26.87464
30.93046,21.76004,38.11696,26.87461
31.00424,21.75994,38.1835,26.87454
31.07916,21.75986,38.25403,26.87449
31.14936,21.75981,38.32363,26.87449
31.22451,21.7597,38.3941,26.87448
31.29683,21.75966,38.46194,26.87446
31.37444,21.75961,38.53392,26.87444
31.45014,21.75953,38.60198,26.87437
31.52208,21.75948,38.66716,26.87424
31.60272,21.75945,38.73698,26.87415
31.67684,21.75942,38.80791,26.87406
31.75416,21.75938,38.87628,26.87396
31.83392,21.75932,38.94426,26.87385
31.91206,21.75925,39.01813,26.8737
31.99551,21.7592,39.08476,26.87356
32.07083,21.75914,39.15758,26.87341
32.15346,21.75905,39.22235,26.8733
32.23423,21.75898,39.29232,26.87318
32.31418,21.75891,39.36582,26.87308
32.40016,21.7588,39.43618,26.87297
32.48254,21.75872,39.50694,26.87288
32.56797,21.7587,39.5752,26.87283
32.64588,21.75866,39.64976,26.87275
32.73067,21.7586,39.72163,26.8727
32.81278,21.75853,39.7876,26.87263
32.89914,21.75847,39.86124,26.87258
32.98592,21.75842,39.93094,26.8725
33.0734,21.75838,40.00317,26.87241
33.15614,21.75833,40.07464,26.87235
33.24328,21.75834,40.14326,26.87227
33.33056,21.75827,40.21745,26.87219
33.41994,21.75818,40.28432,26.8721
33.50383,21.75811,40.35932,26.87204
33.58945,21.75802,40.42874,26.87195
33.67855,21.75798,40.50397,26.87188
33.76775,21.75794,40.57304,26.87176
33.85544,21.75787,40.64491,26.8717
33.94172,21.7578,40.72048,26.87168
34.03753,21.75774,40.7908,26.8716
34.12725,21.75767,40.86269,26.87154
34.2189,21.75763,40.93338,26.87146
34.31072,21.7576,41.0062,26.87138
34.39974,21.75755,41.08129,26.8713
34.4893,21.75753,41.15097,26.87123
34.5805,21.75748,41.22828,26.87115
34.671,21.75743,41.29984,26.87111
34.76033,21.75739,41.37379,26.87102
34.85369,21.75734,41.44594,26.87089
34.94752,21.75727,41.51232,26.87082
35.03472,21.7572,41.59083,26.87076
35.13147,21.75714,41.66446,26.87068
35.22234,21.75709,41.73572,26.87062
35.3175,21.75705,41.81011,26.87052
35.41228,21.75699,41.88399,26.87044
35.50239,21.75696,41.9568,26.87034
35.59758,21.7569,42.03009,26.87025
35.69648,21.75687,42.1017,26.8702
35.78362,21.75682,42.17541,26.87015
35.87672,21.7568,42.25589,26.87009
35.97478,21.75678,42.3299,26.86998
36.06706,21.75673,42.40158,26.86992
36.16773,21.75664,42.47646,26.86986
36.25718,21.75658,42.55033,26.86979
36.35452,21.75654,42.62336,26.86972
36.44466,21.75649,42.70054,26.86966
36.5462,21.75644,42.77096,26.8696
36.6397,21.75639,42.8496,26.86951
36.73607,21.75637,42.92168,26.86943
36.83222,21.75634,42.99509,26.86938
36.92494,21.75629,43.07148,26.86933
37.01958,21.75624,43.14336,26.86929
37.11766,21.7562,43.21953,26.8692
37.21325,21.7562,43.29758,26.86918
37.31277,21.75617,43.3703,26.86914
37.4078,21.75615,43.44953,26.86906
37.50469,21.75613,43.52161,26.869
37.60058,21.75609,43.59694,26.86894
37.6961,21.75606,43.67221,26.86891
37.79605,21.75604,43.74776,26.86884
37.88718,21.75601,43.82356,26.86877
37.989,21.75596,43.89876,26.86869
38.08485,21.75591,43.97476,26.86864
38.18482,21.75583,44.05564,26.86854
38.27967,21.75575,44.1251,26.86845
38.37702,21.75564,44.20013,26.8684
38.4735,21.75559,44.2784,26.86831
38.56732,21.75558,44.35726,26.86825
38.66511,21.75552,44.43234,26.86818
38.75889,21.75545,44.50482,26.86808
38.85557,21.75538,44.58814,26.868
38.95725,21.75538,44.6652,26.86794
39.05134,21.75534,44.73986,26.8679
39.14672,21.75534,44.81426,26.86786
39.24206,21.75534,44.89611,26.86782
39.3387,21.75536,44.96562,26.86775
39.43418,21.75532,45.04847,26.86771
39.53635,21.75526,45.1246,26.86767
39.63096,21.75523,45.19846,26.8676
39.72712,21.7552,45.27869,26.86756
39.82844,21.75519,45.3555,26.86754
39.91883,21.75516,45.43617,26.86748
40.01783,21.75514,45.51213,26.86738
40.11082,21.75508,45.58982,26.8673
40.21033,21.75505,45.66794,26.86724
40.31066,21.75499,45.74477,26.86719
40.41046,21.75493,45.82394,26.86713
40.4958,21.7549,45.90274,26.86705
40.59134,21.75486,45.97676,26.867
40.69277,21.75484,46.0557,26.86694
40.78958,21.75479,46.13281,26.86684
40.88112,21.75472,46.2114,26.8668
40.97691,21.75469,46.2882,26.86675
41.07305,21.75468,46.3707,26.86669
41.16989,21.75462,46.45146,26.86661
41.26571,21.75458,46.52594,26.86655
41.36254,21.75453,46.6039,26.8665
41.45988,21.75449,46.68012,26.86645
41.55164,21.75447,46.7612,26.86642
41.65117,21.75443,46.83904,26.86636
41.74557,21.75438,46.91286,26.86631
41.8432,21.75435,46.99739,26.86625
41.93934,21.7543,47.07545,26.8662
42.03426,21.75422,47.15142,26.86615
42.12295,21.75418,47.23409,26.86611
42.2205,21.75417,47.31422,26.86608
42.31278,21.75416,47.39197,26.86602
42.4085,21.75412,47.47113,26.86596
42.50298,21.75407,47.55124,26.8659
42.6001,21.754,47.62918,26.86583
42.6943,21.75396,47.70584,26.86576
42.7852,21.75392,47.78583,26.8657
42.8795,21.75385,47.86789,26.86566
42.969,21.75382,47.94554,26.86564
43.06959,21.75377,48.0225,26.8656
43.16104,21.75372,48.09981,26.86555
43.2488,21.75368,48.18394,26.8655
43.34663,21.75365,48.26258,26.86546
43.43798,21.75358,48.34472,26.86543
43.53116,21.75356,48.4244,26.8654
43.625,21.75353,48.50145,26.86536
43.71934,21.75349,48.58316,26.86533
43.81157,21.7535,48.66356,26.86525
43.90322,21.7535,48.748,26.86518
43.9965,21.7535,48.82337,26.86511
44.08304,21.75347,48.90617,26.86506
44.1809,21.75342,48.98678,26.865
44.26767,21.7534,49.06156,26.86493
44.3617,21.7534,49.14211,26.86486
44.45234,21.75339,49.22451,26.86482
44.54383,21.75336,49.30316,26.86477
44.63994,21.75334,49.39062,26.86469
44.72533,21.75328,49.4643,26.86465
44.8161,21.75321,49.54606,26.86462
44.91266,21.75317,49.62794,26.8646
44.99937,21.75316,49.70694,26.86454
45.0889,21.75315,49.78811,26.86448
45.18134,21.75312,49.86459,26.86442
45.26984,21.75305,49.9477,26.8644
45.3614,21.75299,50.02876,26.86436
45.45352,21.75297,50.11098,26.8643
45.54367,21.75293,50.18842,26.86428
45.62729,21.75289,50.276,26.86424
45.71916,21.75287,50.35894,26.86416
45.80829,21.75281,50.43662,26.8641
45.8975,21.75274,50.51944,26.86405
45.99116,21.75268,50.59766,26.86404
46.08031,21.75261,50.6815,26.86402
46.17313,21.75258,50.75992,26.864
46.25974,21.75253,50.84372,26.86394
46.34848,21.75248,50.92139,26.86392
46.43557,21.75244,51.00709,26.8639
46.52366,21.75241,51.08597,26.86388
46.6075,21.75242,51.16446,26.86384
46.69844,21.75236,51.24863,26.8638
46.78566,21.7523,51.328,26.86374
46.87282,21.75227,51.40637,26.86366
46.96154,21.75225,51.48881,26.86358
47.04531,21.75222,51.57034,26.86348
47.13399,21.7522,51.65528,26.86342
47.22276,21.75218,51.73585,26.86336
47.31148,21.75213,51.81887,26.86324
47.39458,21.75209,51.9032,26.86322
47.47739,21.75202,51.98338,26.86318
47.56714,21.75202,52.06238,26.86315
47.65078,21.752,52.14804,26.86312
47.73414,21.75197,52.23,26.86312
47.82236,21.75192,52.30878,26.8631
47.90837,21.7519,52.39282,26.8631
47.9975,21.75184,52.47011,26.8631
48.07912,21.7518,52.557,26.8631
48.16284,21.75176,52.63928,26.8631
48.25227,21.75171,52.71958,26.86304
48.33998,21.75168,52.80008,26.863
48.42281,21.7516,52.88522,26.86296
48.5066,21.75156,52.9696,26.86291
48.59351,21.75154,53.04687,26.86289
48.67515,21.75152,53.13295,26.86284
48.75844,21.75148,53.21231,26.8628
48.84527,21.75144,53.29773,26.86276
48.92892,21.7514,53.38155,26.8627
49.0152,21.75137,53.46194,26.86266
49.10512,21.75135,53.54429,26.86262
49.18512,21.75133,53.62543,26.86256
49.26816,21.75132,53.7025,26.86254
49.3503,21.75128,53.78857,26.8625
49.43635,21.7512,53.87255,26.86242
49.51844,21.75114,53.9555,26.8624
49.6024,21.75112,54.03712,26.86236
49.6824,21.75108,54.1212,26.86232
49.76748,21.75103,54.2006,26.86227
49.8473,21.751,54.28442,26.8622
49.92778,21.75096,54.3697,26.86214
50.01474,21.7509,54.45152,26.86211
50.09552,21.75084,54.53,26.86205
50.18188,21.75078,54.61299,26.86204
50.26504,21.75074,54.69516,26.86202
50.34671,21.75073,54.77847,26.86196
50.42515,21.75066,54.85942,26.86192
50.50828,21.75064,54.94318,26.86189
50.59328,21.75062,55.02764,26.86188
50.67044,21.75058,55.11128,26.86186
50.75072,21.75055,55.19164,26.86186
50.8345,21.7505,55.28043,26.86186
50.91784,21.75046,55.35924,26.86186
50.9965,21.75044,55.44325,26.86181
51.07847,21.75042,55.52224,26.86178
51.15944,21.75036,55.60563,26.86174
51.24369,21.75031,55.68637,26.8617
51.32351,21.75026,55.77123,26.86164
51.40512,21.75018,55.85226,26.8616
51.48282,21.75012,55.93758,26.86155
51.56636,21.75005,56.0159,26.86148
51.6468,21.75001,56.10492,26.86141
51.72315,21.74998,56.1894,26.86132
51.8083,21.74994,56.27174,26.86127
51.88706,21.74987,56.35076,26.86123
51.96508,21.74984,56.4359,26.86117
52.04667,21.7498,56.51343,26.86113
52.12765,21.74973,56.59906,26.8611
52.21322,21.74971,56.68908,26.86106
52.29039,21.74966,56.7655,26.86105
52.3701,21.74961,56.84888,26.86104
52.44682,21.74956,56.92822,26.86101
52.52727,21.7495,57.01988,26.86096
52.60399,21.74943,57.0967,26.86096
52.68934,21.74938,57.1793,26.8609
52.76506,21.7493,57.2653,26.86089
52.84275,21.74925,57.347,26.86086
52.92421,21.74924,57.42898,26.8608
53.0039,21.74922,57.51261,26.86074
53.07988,21.74917,57.5945,26.86072
53.16348,21.74914,57.67634,26.86067
53.24285,21.7491,57.76401,26.86064
53.32359,21.74906,57.84516,26.86064
53.40141,21.74902,57.92504,26.86062
53.48191,21.74898,58.01057,26.86059
53.55584,21.74896,58.09707,26.86053
53.63669,21.74891,58.17713,26.8605
53.71445,21.74886,58.26262,26.86046
53.79075,21.74878,58.33864,26.86045
53.87598,21.74875,58.4227,26.86039
53.95528,21.74871,58.50514,26.86034
54.03208,21.74867,58.5899,26.8603
54.10899,21.74864,58.67719,26.86026
54.18461,21.74861,58.7531,26.8602
54.26719,21.74857,58.84035,26.86018
54.34048,21.74851,58.91965,26.86014
54.41928,21.74846,58.99921,26.8601
54.499,21.74841,59.0855,26.86006
54.57661,21.74837,59.17153,26.86002
54.65816,21.7483,59.24794,26.86
54.73145,21.74825,59.3403,26.85996
54.81338,21.74819,59.42092,26.85991
54.89081,21.74814,59.50547,26.85986
54.97028,21.74811,59.58321,26.85982
55.049,21.74808,59.6662,26.85979
55.12518,21.74803,59.74889,26.85975
55.20802,21.74799,59.83632,26.8597
55.28452,21.74794,59.91463,26.85967
55.36018,21.74791,59.99992,26.85964
55.44084,21.74788,60.08625,26.85962
55.51739,21.74783,60.16398,26.8596
55.59562,21.74777,60.24955,26.85958
55.67644,21.74772,60.32937,26.85956
55.75132,21.74766,60.40982,26.85954
55.83,21.7476,60.49226,26.8595
55.9075,21.74758,60.5767,26.85947
55.98348,21.74754,60.66322,26.85945
56.06338,21.74751,60.74687,26.85942
56.1392,21.74746,60.83,26.85938
56.22096,21.74742,60.90598,26.85931
56.2965,21.7474,60.9904,26.85928
56.37564,21.74737,61.07382,26.85924
56.44949,21.7473,61.16094,26.85922
56.529,21.74726,61.23826,26.85916
56.6092,21.74721,61.32444,26.85913
56.6866,21.74714,61.40799,26.85911
56.7627,21.74707,61.49301,26.85908
56.84339,21.747,61.57456,26.85904
56.9195,21.74691,61.65113,26.859
57.00059,21.74683,61.739,26.85898
57.07652,21.74676,61.82172,26.85895
57.15455,21.74672,61.90043,26.85894
57.22885,21.74668,61.98695,26.85888
57.3082,21.74661,62.06581,26.85886
57.38678,21.74656,62.14944,26.85883
57.46389,21.74653,62.22896,26.85878
57.5461,21.74647,62.3107,26.85874
57.62182,21.74642,62.39495,26.85871
57.6989,21.74637,62.48278,26.85869
57.77825,21.74633,62.56392,26.85864
57.85402,21.74628,62.64511,26.8586
57.93598,21.74624,62.72758,26.85854
58.01172,21.74619,62.80757,26.85852
58.08582,21.74614,62.8945,26.8585
58.1622,21.74611,62.97438,26.85845
58.2432,21.74608,63.06076,26.85845
58.31955,21.74606,63.14141,26.85842
58.39756,21.74604,63.22789,26.85838
58.47237,21.74601,63.30985,26.85833
58.55566,21.74598,63.39278,26.85831
58.62942,21.74592,63.4764,26.85828
58.70958,21.74585,63.5587,26.85826
58.78688,21.74582,63.64009,26.85822
58.86223,21.74579,63.72551,26.85818
58.94187,21.74572,63.80492,26.85813
59.02032,21.74566,63.88824,26.85808
59.09878,21.74557,63.97127,26.85804
59.1782,21.74548,64.05299,26.85802
59.2583,21.74542,64.1394,26.85798
59.33567,21.74535,64.21951,26.85793
59.41324,21.74529,64.30346,26.85786
59.49066,21.7452,64.38535,26.8578
59.56924,21.74513,64.46762,26.85774
59.64549,21.74506,64.55171,26.8577
59.72407,21.745,64.62985,26.85766
59.80004,21.74491,64.71258,26.8576
59.88328,21.74489,64.79722,26.85758
59.95972,21.74484,64.87556,26.85752
60.03644,21.74482,64.96209,26.85742
60.11587,21.7448,65.04395,26.85734
60.19768,21.74476,65.12916,26.85731
60.27245,21.74476,65.2085,26.85728
60.35011,21.74473,65.29284,26.85721
60.42628,21.74467,65.37352,26.85717
60.50865,21.74462,65.4554,26.85711
60.58775,21.74458,65.53658,26.85705
60.66336,21.74451,65.61655,26.85698
60.74072,21.74444,65.70294,26.85694
60.81914,21.74435,65.79228,26.85692
60.89698,21.74426,65.87095,26.8569
60.97894,21.74419,65.95295,26.85685
61.06045,21.74412,66.03716,26.85678
61.13536,21.74404,66.11793,26.85674
61.21475,21.74398,66.1997,26.85668
61.29084,21.74392,66.2821,26.85664
61.37178,21.74384,66.36968,26.8566
61.44926,21.7438,66.44982,26.85657
61.52506,21.74373,66.53186,26.85651
61.60658,21.74367,66.61296,26.8565
61.688,21.74362,66.69366,26.85647
61.76839,21.74356,66.77734,26.85644
61.84468,21.74351,66.86158,26.85643
61.9243,21.74348,66.94403,26.85642
62.00123,21.74346,67.02693,26.85638
62.08058,21.7434,67.10995,26.85637
62.16297,21.74336,67.18635,26.85634
62.2418,21.74331,67.27418,26.85631
62.31644,21.74328,67.35407,26.85629
62.40115,21.74324,67.43769,26.85622
62.47316,21.7432,67.52226,26.85616
62.55558,21.74314,67.6022,26.85614
62.6361,21.74306,67.68562,26.8561
62.7132,21.74296,67.76349,26.85605
62.79397,21.7429,67.84996,26.856
62.87428,21.74282,67.93074,26.85595
62.95128,21.74272,68.01374,26.85591
63.03365,21.74267,68.09488,26.85583
63.1113,21.7426,68.17945,26.85578
63.19005,21.74254,68.26551,26.85572
63.27416,21.74244,68.34628,26.85566
63.34678,21.74238,68.42636,26.85558
63.4331,21.74235,68.50751,26.85551
63.51116,21.74231,68.59138,26.85544
63.59302,21.74224,68.67218,26.8554
63.67306,21.7422,68.75628,26.85534
63.75207,21.7422,68.84126,26.8553
63.82984,21.74214,68.91914,26.85527
63.91274,21.74206,69.00461,26.85522
63.99088,21.74202,69.08829,26.85518
64.07088,21.74198,69.16993,26.85516
64.15278,21.74192,69.25198,26.85515
64.23194,21.74185,69.33225,26.85512
64.31123,21.7418,69.41484,26.85508
64.39258,21.74173,69.49666,26.85506
64.47231,21.74165,69.57813,26.855
64.55571,21.74158,69.66444,26.85493
64.63279,21.74147,69.74395,26.85488
64.71626,21.7414,69.82537,26.85485
64.7938,21.74133,69.91253,26.8548
64.87787,21.74127,69.99289,26.85475
64.95731,21.74123,70.07512,26.8547
65.0368,21.74116,70.15606,26.85465
65.1187,21.7411,70.23974,26.85461
65.19986,21.74102,70.32179,26.85456
65.28142,21.74096,70.40235,26.8545
65.36259,21.74088,70.4856,26.85446
65.44036,21.74084,70.57134,26.8544
65.52115,21.74078,70.64482,26.85435
65.60278,21.74074,70.7322,26.85432
65.68447,21.74068,70.81712,26.8543
65.76801,21.74061,70.89436,26.85424
65.84968,21.74055,70.97852,26.85418
65.9299,21.7405,71.06022,26.85413
66.01311,21.74044,71.14063,26.85408
66.09311,21.74039,71.23001,26.85404
66.17384,21.74033,71.31116,26.85398
66.25231,21.74025,71.3915,26.85394
66.34032,21.74019,71.47066,26.85388
66.42014,21.74008,71.55576,26.8538
66.50239,21.73999,71.6396,26.85371
66.58094,21.7399,71.71899,26.85366
66.66719,21.7398,71.80262,26.85362
66.74336,21.73969,71.88461,26.85359
66.83122,21.73959,71.96913,26.85354
66.90988,21.73952,72.054,26.85348
66.98705,21.73946,72.13208,26.85342
67.07515,21.73938,72.21392,26.85333
67.15566,21.7393,72.29902,26.85323
67.23687,21.73927,72.37644,26.8532
67.31965,21.7392,72.4592,26.85314
67.40137,21.73913,72.54311,26.85306
67.48235,21.73909,72.63092,26.85298
67.56597,21.73906,72.71597,26.85287
67.64707,21.73902,72.79547,26.85282
67.72938,21.73896,72.87064,26.85278
67.81179,21.73888,72.957,26.85274
67.89294,21.73885,73.04292,26.85271
67.97515,21.7388,73.12098,26.85269
68.05671,21.73871,73.20349,26.8526
68.14111,21.73866,73.29111,26.85259
68.22306,21.73863,73.37194,26.85254
68.30775,21.73857,73.45315,26.8525
68.38695,21.73848,73.53875,26.85248
68.47004,21.73841,73.61934,26.85242
68.55212,21.73832,73.70306,26.85234
68.63451,21.73827,73.78678,26.85226
68.72226,21.73816,73.86784,26.85222
68.8042,21.73807,73.94696,26.85215
68.88422,21.738,74.03103,26.85208
68.96579,21.73793,74.11205,26.852
69.04589,21.73784,74.19462,26.85194
69.12944,21.73775,74.27555,26.85187
69.21278,21.73769,74.35831,26.85178
69.29611,21.73765,74.44234,26.85172
69.37875,21.7376,74.52456,26.85169
69.45879,21.73753,74.60638,26.85166
69.54178,21.73748,74.69063,26.85159
69.62774,21.7374,74.77234,26.85158
69.70982,21.73736,74.85618,26.85155
69.79114,21.73732,74.93868,26.85154
69.87532,21.73726,75.02028,26.85152
69.95696,21.7372,75.10208,26.85148
70.04026,21.73714,75.1867,26.85146
70.12637,21.73703,75.27158,26.85142
70.20932,21.73696,75.35322,26.85136
70.29225,21.7369,75.43062,26.85133
70.37456,21.73684,75.51934,26.85131
70.46141,21.7368,75.5996,26.85123
70.54144,21.73672,75.68369,26.85116
70.62916,21.73661,75.76235,26.85109
70.71124,21.73651,75.84338,26.851
70.79566,21.73642,75.92756,26.85094
70.87866,21.73632,76.01084,26.85084
70.95934,21.73624,76.09703,26.85078
71.04125,21.73615,76.17778,26.85072
71.131,21.73604,76.2621,26.85062
71.21245,21.73593,76.34203,26.85052
71.295,21.73582,76.42628,26.85047
71.3752,21.73574,76.50866,26.85044
71.45956,21.73566,76.58861,26.85039
71.54162,21.7356,76.6717,26.85037
71.62428,21.73554,76.75241,26.8503
71.70803,21.73548,76.83768,26.85026
71.79468,21.73543,76.9196,26.85022
71.87502,21.73536,77.0016,26.85014
71.96231,21.73531,77.08008,26.85009
72.04022,21.73526,77.1655,26.85
72.12582,21.7352,77.24912,26.8499
72.20924,21.73512,77.33308,26.8498
72.29298,21.73503,77.41348,26.84968
72.3781,21.73495,77.49884,26.8496
72.4617,21.73487,77.58495,26.84951
72.54485,21.73477,77.66499,26.84944
72.6256,21.73468,77.74649,26.84935
72.70845,21.7346,77.83016,26.84926
72.79863,21.7345,77.9114,26.8492
72.87616,21.7344,77.99562,26.84913
72.96284,21.7343,78.07832,26.84904
73.04774,21.73422,78.1604,26.84898
73.1281,21.73416,78.24312,26.84894
73.2135,21.73408,78.32343,26.84886
73.29575,21.73398,78.41044,26.84878
73.38139,21.73391,78.4901,26.8487
73.46468,21.73384,78.56959,26.84863
73.54884,21.73379,78.65588,26.84858
73.63366,21.73374,78.73814,26.8485
73.71656,21.73367,78.82142,26.84846
73.8002,21.73359,78.90332,26.84841
73.88604,21.73352,78.98384,26.84835
73.96894,21.73342,79.06664,26.84828
74.05274,21.73335,79.15189,26.8482
74.13556,21.73327,79.23178,26.84814
74.22197,21.73316,79.31818,26.84806
74.30706,21.73308,79.4029,26.84797
74.39236,21.73298,79.4872,26.84788
74.47512,21.73288,79.56598,26.84782
74.56248,21.73278,79.64747,26.8477
74.6439,21.73272,79.72981,26.84766
74.72726,21.73264,79.81068,26.84758
74.80914,21.73256,79.89959,26.84748
74.89488,21.73248,79.98322,26.84741
74.97929,21.7324,80.06074,26.84736
75.06355,21.7323,80.1477,26.84727
75.14722,21.73221,80.22515,26.84718
75.23199,21.73212,80.30732,26.84712
75.31946,21.73202,80.39394,26.84701
75.4013,21.73195,80.47875,26.84695
75.48003,21.73182,80.5565,26.84686
75.57142,21.73174,80.64,26.84676
75.65126,21.73169,80.7277,26.84668
75.73402,21.7316,80.80766,26.84658
75.82226,21.73154,80.89158,26.84649
75.90366,21.73148,80.97222,26.8464
75.98462,21.73142,81.0545,26.84631
76.07316,21.73134,81.1342,26.84622
76.1571,21.73126,81.22295,26.84615
76.24032,21.73116,81.30582,26.84604
76.3231,21.73108,81.38634,26.84595
76.40595,21.73096,81.47053,26.84585
76.48997,21.73086,81.54922,26.84578
76.57641,21.73075,81.63244,26.84572
76.65818,21.73063,81.71848,26.8456
76.74512,21.73053,81.80064,26.8455
76.82715,21.73043,81.8815,26.84545
76.91079,21.73033,81.96076,26.84536
76.9987,21.73022,82.05019,26.84527
77.07942,21.7301,82.13035,26.84518
77.16231,21.73003,82.21694,26.84508
77.24734,21.72994,82.29576,26.84497
77.33476,21.72984,82.38175,26.84486
77.41522,21.72976,82.46421,26.84474
77.50071,21.72968,82.54804,26.84466
77.58505,21.72961,82.63243,26.84458
77.66666,21.72953,82.71689,26.84447
77.75144,21.72944,82.79668,26.84437
77.83945,21.72935,82.87824,26.84428
77.9236,21.72929,82.96379,26.8442
78.0065,21.72918,83.04824,26.84409
78.0937,21.72908,83.1288,26.84401
78.17454,21.72898,83.21015,26.84394
78.258,21.72888,83.29431,26.84384
78.33691,21.72879,83.3742,26.84375
78.42628,21.72865,83.46069,26.84366
78.5087,21.72852,83.5442,26.84358
78.5965,21.72839,83.62738,26.84347
78.68071,21.7283,83.70644,26.84337
78.76544,21.7282,83.79566,26.84329
78.84928,21.72812,83.87746,26.84322
78.93195,21.72803,83.95934,26.84314
79.01441,21.72794,84.03848,26.84302
79.10188,21.72781,84.12519,26.84294
79.18224,21.72773,84.20801,26.84285
79.26949,21.72766,84.29274,26.84274
79.35218,21.7276,84.37676,26.84264
79.43206,21.72752,84.46019,26.84258
79.51778,21.72742,84.54368,26.8425
79.59944,21.7273,84.62519,26.8424
79.68884,21.7272,84.70938,26.8423
79.76769,21.72712,84.79309,26.84222
79.85516,21.72703,84.87247,26.84212
79.94158,21.72696,84.95551,26.84202
80.02413,21.72686,85.03653,26.84192
80.10626,21.72676,85.12009,26.84185
80.19141,21.72666,85.20868,26.84173
80.27648,21.72653,85.2907,26.8416
80.36049,21.72642,85.3718,26.84149
80.44496,21.72634,85.45656,26.84141
80.52788,21.72624,85.54061,26.84131
80.61342,21.72612,85.62116,26.8412
80.69394,21.72599,85.70728,26.8411
80.77832,21.72589,85.78843,26.84102
80.86672,21.72578,85.87125,26.84091
80.9469,21.7257,85.96085,26.84082
81.03543,21.7256,86.03656,26.84071
81.11632,21.72552,86.11982,26.84064
81.19913,21.72544,86.20578,26.84056
81.28069,21.72534,86.28964,26.84044
81.36672,21.72524,86.3728,26.84033
81.45215,21.72513,86.45409,26.84024
81.53322,21.72506,86.53634,26.84016
81.61926,21.72494,86.62205,26.84008
81.70325,21.72484,86.70782,26.84
81.78585,21.72474,86.78758,26.8399
81.8703,21.72463,86.87118,26.83982
81.95256,21.72453,86.95538,26.8397
82.03689,21.72441,87.03805,26.83958
82.12301,21.72427,87.12025,26.8395
82.20402,21.72416,87.2033,26.8394
