72.15900,71.87500,71.66400
72.14200,71.85500,71.63200
72.11100,71.82200,71.59300
72.09300,71.81500,71.58600
72.07100,71.78600,71.55100
72.05000,71.75800,71.53300
72.02700,71.72800,71.51600
71.99000,71.70100,71.49000
71.97100,71.66800,71.47000
71.94500,71.65400,71.44300
71.92700,71.63700,71.42500
71.86100,71.60800,71.40000
71.82600,71.58600,71.38800
71.81700,71.55500,71.36500
71.80400,71.52900,71.33900
71.78200,71.50400,71.31500
71.75400,71.46500,71.29400
71.73800,71.45000,71.26600
71.72200,71.43900,71.25200
71.69200,71.41400,71.22500
71.67000,71.38100,71.20000
71.63900,71.35600,71.17200
71.61800,71.32900,71.14700
71.59400,71.30200,71.12700
71.57100,71.27100,71.10100
71.55200,71.26200,71.08900
71.51900,71.23400,71.05900
71.49200,71.20700,71.04100
71.47300,71.18100,71.01100
71.44700,71.15600,70.98800
71.42300,71.14100,70.96500
71.39900,71.11000,70.93200
71.38600,71.09000,70.91400
71.35500,71.06000,70.88600
71.32500,71.05300,70.86500
71.29600,71.01600,70.82500
71.27500,70.98500,70.80800
71.25400,70.96100,70.77400
71.22500,70.93500,70.75000
71.21000,70.91600,70.73700
71.19200,70.90200,70.71400
71.16500,70.87400,70.69200
71.12900,70.84200,70.65800
71.11100,70.81900,70.64200
71.08400,70.79300,70.62000
71.06200,70.78000,70.60200
71.03700,70.75200,70.56700
71.02500,70.74000,70.55500
70.99600,70.69700,70.52100
70.97600,70.69300,70.50500
70.94300,70.65400,70.48100
70.92300,70.63300,70.44800
70.88800,70.60300,70.42400
70.87900,70.58800,70.41300
70.84000,70.55900,70.38100
70.81600,70.53000,70.35500
70.79800,70.51200,70.33300
70.77400,70.48000,70.31700
70.74900,70.45600,70.28500
70.72100,70.43600,70.26000
70.70100,70.40900,70.23900
70.67800,70.38500,70.20700
70.66200,70.35700,70.19200
70.63800,70.34300,70.16800
70.62000,70.32100,70.14800
70.60100,70.29800,70.12400
70.57100,70.27800,70.10500
70.53900,70.24400,70.07400
70.53100,70.23200,70.06000
70.41100,70.19700,70.02200
70.37900,70.17700,70.00600
70.39000,70.15500,69.98000
70.38200,70.12200,69.95100
70.37900,70.11300,69.94700
70.36300,70.08000,69.91400
70.34700,70.05200,69.88300
70.32300,70.03100,69.85900
70.31400,70.00700,69.85400
70.29100,69.96800,69.81600
70.27800,69.95600,69.80300
70.23500,69.92700,69.77000
70.22200,69.90500,69.73800
70.20400,69.89500,69.73100
70.17000,69.86400,69.69800
70.15800,69.84600,69.67900
70.14500,69.83400,69.66000
70.10800,69.79400,69.62400
70.07200,69.77200,69.60800
70.06300,69.75000,69.58700
70.03300,69.73300,69.56600
70.02100,69.70500,69.54500
69.97600,69.67400,69.50900
69.97400,69.66100,69.49200
69.94700,69.63400,69.47100
69.92100,69.60600,69.44400
69.89200,69.59500,69.43200
69.87900,69.56200,69.40500
69.84800,69.54000,69.37600
69.82500,69.51600,69.35700
69.80100,69.49600,69.32900
69.78400,69.47300,69.30800
69.76000,69.45300,69.27800
69.72500,69.40900,69.24500
69.70700,69.40700,69.22700
69.68800,69.37800,69.20300
69.66400,69.36100,69.18500
69.64800,69.34000,69.16400
69.63500,69.31600,69.15200
69.60500,69.28800,69.12000
69.58900,69.27700,69.10000
69.55100,69.23700,69.05700
69.53000,69.21400,69.04400
69.50600,69.19500,69.01400
69.48600,69.17500,68.99500
69.47000,69.16200,68.97100
69.44000,69.12600,68.94100
69.42100,69.10700,68.93000
69.38600,69.07800,68.90000
69.37100,69.06000,68.88500
69.35400,69.03700,68.86800
69.33700,69.02200,68.83800
69.30300,68.99700,68.81500
69.29200,68.98100,68.79800
69.27300,68.95300,68.77700
69.23800,68.92900,68.75200
69.21700,68.92200,68.73300
69.20500,68.88600,68.70000
69.17600,68.87100,68.68700
69.15600,68.83900,68.65900
69.13100,68.81300,68.63900
69.10500,68.80500,68.61300
69.09400,68.77200,68.59500
69.06700,68.75900,68.57400
69.04200,68.72700,68.54200
69.03200,68.72200,68.53400
69.00100,68.68500,68.50100
68.97300,68.66200,68.48700
68.95800,68.65600,68.46800
68.94000,68.62800,68.45300
68.91800,68.60900,68.42900
68.89800,68.57700,68.40300
68.87500,68.56400,68.38500
68.85100,68.53700,68.36000
68.81800,68.50000,68.33100
68.80800,68.49100,68.31500
68.78000,68.47100,68.30300
68.77300,68.45800,68.29500
68.73800,68.42300,68.24900
68.72400,68.40900,68.23500
68.69600,68.37500,68.20900
68.68500,68.36700,68.20600
68.65800,68.34800,68.16500
68.63700,68.32900,68.14400
68.61400,68.30400,68.12100
68.61000,68.28600,68.11800
68.58300,68.27000,68.09300
68.54400,68.23400,68.05900
68.53400,68.22300,68.04000
68.50900,68.19500,68.01500
68.48500,68.17300,67.99500
68.47800,68.15900,67.98000
68.45600,68.13300,67.95600
68.44500,68.11300,67.94300
68.40700,68.09500,67.91600
68.37800,68.05000,67.88400
68.36500,68.04700,67.86600
68.33800,68.01600,67.84300
68.33500,68.01300,67.84100
68.30800,67.98400,67.80800
68.27900,67.95100,67.78700
68.26100,67.93500,67.76500
68.23600,67.91300,67.74800
68.21300,67.89600,67.72500
68.20200,67.87300,67.70000
68.17200,67.84500,67.67700
68.15800,67.83300,67.66400
68.12200,67.80500,67.65000
68.11800,67.79200,67.61900
68.08700,67.76400,67.60700
68.07500,67.75400,67.57800
68.04400,67.72500,67.55000
68.02600,67.71100,67.53500
68.01200,67.68500,67.51100
67.98700,67.65800,67.49400
67.95800,67.64100,67.46700
67.94500,67.62200,67.45000
67.91300,67.59400,67.41000
67.90000,67.57700,67.39800
67.86800,67.55200,67.37300
67.86200,67.53600,67.35400
67.82100,67.51400,67.33300
67.80900,67.50100,67.32100
67.77700,67.46700,67.29200
67.76000,67.45000,67.27300
67.74900,67.41900,67.24900
67.71500,67.40800,67.22700
67.68800,67.37800,67.21000
67.68200,67.36500,67.18500
67.65100,67.33700,67.16100
67.63000,67.32600,67.14500
67.60300,67.29800,67.12500
67.59400,67.27700,67.11600
67.56900,67.25600,67.07700
67.54700,67.24200,67.06300
67.52700,67.21300,67.03800
67.51000,67.19200,67.02000
67.48700,67.17300,66.99500
67.47800,67.15200,66.98200
67.43800,67.13000,66.95000
67.41400,67.10900,66.93500
67.40800,67.08400,66.91600
67.38500,67.07100,66.89400
67.36100,67.04300,66.87600
67.33100,67.02800,66.85000
67.31400,67.01500,66.83500
67.30300,66.98000,66.81100
67.27700,66.95600,66.79700
67.25500,66.93300,66.76400
67.22600,66.92200,66.75100
67.19900,66.89500,66.72200
67.19500,66.87800,66.70700
67.16300,66.86000,66.68400
67.15800,66.83900,66.67800
67.11600,66.80900,66.64100
67.10100,66.79400,66.62400
67.08500,66.77200,66.59800
67.05100,66.74900,66.58100
67.04500,66.72800,66.56700
67.02700,66.70700,66.54500
67.00600,66.68300,66.52200
66.98300,66.67200,66.50600
66.96000,66.65800,66.48500
66.93300,66.63700,66.45700
66.92000,66.60000,66.43800
66.90100,66.58500,66.42300
66.87900,66.57000,66.39400
66.86100,66.53800,66.37900
66.84200,66.52100,66.36100
66.80000,66.49200,66.32500
66.79900,66.47900,66.32200
66.76700,66.45100,66.29700
66.75000,66.43900,66.27000
66.72400,66.41600,66.24800
66.70900,66.39300,66.22800
66.69200,66.37500,66.20800
66.67300,66.35800,66.18800
66.64900,66.33200,66.16000
66.62900,66.31400,66.14900
66.60600,66.29300,66.13300
66.58200,66.26500,66.11100
66.56600,66.23900,66.08000
66.54300,66.22800,66.07400
66.53000,66.21500,66.04600
66.50500,66.19000,66.02700
66.47400,66.17000,65.99400
66.46000,66.14300,65.98000
66.42600,66.12700,65.95700
66.41600,66.10100,65.93600
66.40400,66.08300,65.93700
66.39100,66.06300,65.91600
66.36800,66.04600,65.89200
66.33500,66.01800,65.85700
66.32300,66.00300,65.84500
66.30400,65.99300,65.81900
66.29400,65.96900,65.80500
66.26700,65.94100,65.78900
66.25300,65.93300,65.77200
66.22400,65.91200,65.75500
66.21700,65.89000,65.74600
66.20300,65.87400,65.72200
66.17700,65.84700,65.69800
66.16800,65.82800,65.68200
66.14500,65.80800,65.66000
66.11600,65.78700,65.63100
66.09500,65.76900,65.62200
66.07600,65.75200,65.60100
66.07200,65.73000,65.57700
66.03900,65.71200,65.56000
66.02000,65.69700,65.54200
66.00800,65.67100,65.52200
65.99100,65.65300,65.51400
65.96600,65.63300,65.48400
65.94300,65.62200,65.46500
65.93900,65.60100,65.45600
65.91100,65.58300,65.43500
65.89300,65.56200,65.41600
65.86700,65.54600,65.40000
65.85200,65.52300,65.37900
65.83500,65.50200,65.35800
65.80700,65.46700,65.33700
65.78600,65.45800,65.31000
65.77700,65.44400,65.30000
65.75800,65.43700,65.29200
65.73300,65.40900,65.26100
65.71800,65.38800,65.23400
65.69400,65.36400,65.21600
65.67200,65.33100,65.20400
65.65700,65.31600,65.16900
65.64000,65.29900,65.15900
65.61400,65.29100,65.13600
65.60100,65.26300,65.12400
65.57500,65.24400,65.09700
65.55400,65.22800,65.07700
65.54400,65.21400,65.06400
65.51200,65.18700,65.03400
65.49300,65.16400,65.00500
65.48000,65.15600,64.99900
65.45300,65.12000,64.98000
65.44000,65.11000,64.96100
65.41200,65.09800,64.93500
65.39800,65.07300,64.91800
65.37600,65.04400,64.89800
65.34700,65.02800,64.87500
65.33700,65.02100,64.85700
65.31700,64.98800,64.83800
65.28600,64.96900,64.81500
65.27200,64.95000,64.80900
65.25400,64.93000,64.78900
65.23800,64.91700,64.76600
65.22200,64.89500,64.74800
65.19100,64.87100,64.71300
65.18100,64.86500,64.70800
65.15200,64.83500,64.68000
65.13900,64.82000,64.65600
65.12800,64.80700,64.64100
65.10900,64.78300,64.61400
65.08000,64.75800,64.58600
65.04100,64.72300,64.56600
65.04300,64.72100,64.56100
65.01800,64.69600,64.54900
64.99800,64.68200,64.51900
64.98100,64.67000,64.50900
64.97500,64.65000,64.48400
64.95000,64.63200,64.46400
64.93000,64.60100,64.45500
64.91600,64.58000,64.43600
64.89200,64.57100,64.41200
64.87300,64.54300,64.38600
64.84600,64.52400,64.36600
64.82100,64.51000,64.34300
64.80600,64.48400,64.32600
64.78700,64.47000,64.32000
64.77000,64.44700,64.29300
64.76000,64.43200,64.27500
64.73600,64.40900,64.26000
64.70900,64.39100,64.23500
64.70300,64.37800,64.22000
64.67400,64.35200,64.19300
64.66000,64.33800,64.18200
64.63600,64.32100,64.16200
64.62400,64.31500,64.14700
64.60300,64.27500,64.11900
64.58300,64.26000,64.09900
64.55100,64.22500,64.07200
64.54300,64.22700,64.06700
64.52200,64.19700,64.04900
64.50800,64.19100,64.02600
64.49100,64.16600,64.00800
64.46400,64.14700,63.98900
64.43900,64.12100,63.96900
64.42000,64.10300,63.93800
64.40700,64.08400,63.93200
64.39300,64.06800,63.91200
64.37500,64.05100,63.89500
64.35400,64.03100,63.86600
64.33200,64.01500,63.86100
64.32100,63.99900,63.83900
64.29500,63.96900,63.81400
64.27700,63.96800,63.80100
64.24100,63.92200,63.77800
64.23500,63.90700,63.75000
64.21900,63.90800,63.74200
64.20600,63.86700,63.72100
64.17900,63.86700,63.70600
64.16900,63.85200,63.69800
64.14200,63.82200,63.66600
64.13200,63.80500,63.65200
64.10300,63.77900,63.63300
64.09800,63.77500,63.62800
64.08600,63.75600,63.60700
64.05800,63.74500,63.59400
64.03600,63.72100,63.57400
64.01700,63.69800,63.54200
63.99700,63.68400,63.52500
63.98300,63.66500,63.50800
63.96900,63.64700,63.49000
63.95200,63.63600,63.47900
63.92200,63.61500,63.45900
63.92600,63.59300,63.44200
63.89400,63.57400,63.41800
63.87400,63.56200,63.39900
63.86100,63.53200,63.38800
63.84000,63.52500,63.37100
63.82300,63.49500,63.34800
63.81100,63.47900,63.33800
63.79100,63.46800,63.31200
63.77400,63.45000,63.30500
63.75300,63.43200,63.27200
63.73200,63.41200,63.25500
63.71700,63.39700,63.23600
63.69500,63.37100,63.21200
63.67700,63.35800,63.20900
63.66600,63.33800,63.18100
63.65300,63.33600,63.17200
63.63400,63.30800,63.15000
63.60400,63.28200,63.12200
63.59900,63.27200,63.11700
63.56900,63.25600,63.10100
63.55100,63.22400,63.06600
63.54700,63.23000,63.06400
63.51300,63.19900,63.03200
63.50000,63.17700,63.01700
63.48300,63.15500,62.99700
63.46800,63.13700,62.98600
63.44100,63.11700,62.96700
63.42300,63.11600,62.94000
63.40500,63.09300,62.92000
63.40000,63.07900,62.92200
63.38200,63.06400,62.90000
63.36000,63.03700,62.87600
63.34800,63.01900,62.85000
63.32000,63.00500,62.83900
63.30300,62.98200,62.81800
63.27900,62.96000,62.79900
63.27400,62.95200,62.79300
63.25100,62.94300,62.78300
63.22300,62.91400,62.75200
63.22100,62.89200,62.73500
63.20300,62.88400,62.72300
63.18700,62.86700,62.71000
63.16200,62.84400,62.68000
63.14200,62.82400,62.67100
63.11900,62.79800,62.63600
63.11200,62.79300,62.62300
63.08400,62.77300,62.60700
63.06500,62.75200,62.59400
63.06600,62.74400,62.58200
63.04300,62.73100,62.56500
63.01700,62.70200,62.54000
63.00200,62.67500,62.51700
62.98400,62.67200,62.50500
62.95500,62.64000,62.49000
62.94600,62.62100,62.46300
62.92100,62.62000,62.45200
62.91200,62.59500,62.43200
62.88700,62.57800,62.42000
62.86600,62.55600,62.39800
62.86200,62.54100,62.38600
62.83900,62.53300,62.36100
62.82000,62.50300,62.35800
62.80300,62.50700,62.33700
62.78400,62.47200,62.31900
62.76100,62.44600,62.29500
62.74200,62.44000,62.27800
62.73300,62.42500,62.26500
62.70700,62.41100,62.24900
62.69200,62.38000,62.22900
62.66800,62.35600,62.20300
62.65100,62.34400,62.18700
62.63100,62.34000,62.17200
62.61500,62.30900,62.15400
62.60600,62.29800,62.15000
62.57400,62.27900,62.11800
62.55400,62.26800,62.10100
62.56100,62.25300,62.09800
62.52400,62.22900,62.06900
62.51600,62.20700,62.05300
62.50200,62.19300,62.03800
62.46900,62.16100,62.01600
62.45400,62.15800,61.99100
62.43800,62.13600,61.98400
62.43000,62.13600,61.97000
62.39900,62.10900,61.94700
62.38200,62.09300,61.93200
62.38400,62.08200,61.92200
62.35800,62.07300,61.89100
62.33700,62.03200,61.87900
62.30600,62.02100,61.85200
62.29300,62.00200,61.84500
62.28300,61.99600,61.83900
62.25700,61.97000,61.79400
62.24500,61.95400,61.78300
62.22500,61.93600,61.76500
62.20900,61.92000,61.75900
62.19100,61.89000,61.73800
62.17900,61.88100,61.73400
62.16200,61.87500,61.72000
62.14000,61.84500,61.68900
62.12300,61.83400,61.68700
62.12100,61.81700,61.66700
62.09500,61.79800,61.65100
62.07400,61.78700,61.63000
62.06200,61.76100,61.60600
62.04200,61.74200,61.59200
62.02100,61.73500,61.57800
61.99800,61.71600,61.55100
61.97800,61.70000,61.54300
61.97600,61.67900,61.52600
61.95100,61.65300,61.50000
61.93600,61.64500,61.49500
61.92400,61.63200,61.47800
61.90300,61.61100,61.45600
61.88600,61.59400,61.43800
61.86700,61.57400,61.42200
61.84000,61.55000,61.39500
61.83800,61.54100,61.38800
61.81700,61.51900,61.36800
61.79100,61.50200,61.35400
61.78000,61.48100,61.33100
61.76600,61.47200,61.31700
61.74800,61.46500,61.29600
61.72800,61.43500,61.27800
61.69900,61.41100,61.25000
61.68400,61.40200,61.24100
61.67300,61.38500,61.23000
61.66500,61.37600,61.21200
61.63500,61.34800,61.19100
61.62700,61.33900,61.17600
61.60100,61.30600,61.15000
61.57700,61.29600,61.12200
61.56900,61.28600,61.11900
61.54200,61.25400,61.10300
61.54200,61.24600,61.08800
61.52500,61.24300,61.07400
61.50300,61.21700,61.05700
61.48100,61.19200,61.02800
61.46500,61.18400,61.02100
61.43900,61.15600,60.99700
61.43200,61.15400,60.98300
61.40200,61.12300,60.96100
61.38300,61.11400,60.94700
61.36700,61.08300,60.92300
61.35900,61.07900,60.92300
61.34000,61.06300,60.90000
61.33200,61.05000,60.88500
61.30900,61.03100,60.86200
61.28500,61.01100,60.85200
61.24700,60.99000,60.83400
61.24300,60.98000,60.82200
61.22000,60.97100,60.80800
61.21500,60.94500,60.78900
61.19100,60.92700,60.76700
61.18500,60.91800,60.76100
61.16200,60.89300,60.74200
61.15500,60.87800,60.72100
61.13800,60.86300,60.70500
61.11400,60.84100,60.68100
61.10700,60.82800,60.67300
61.09600,60.82400,60.66200
61.07400,60.79400,60.63600
61.05400,60.78700,60.62400
61.04000,60.76200,60.60900
61.01700,60.74400,60.59200
61.00600,60.73200,60.57500
60.98800,60.71700,60.56200
60.96700,60.69400,60.54900
60.94600,60.68400,60.52700
60.94700,60.67000,60.51000
60.93000,60.66200,60.51500
60.90500,60.62700,60.46900
60.89500,60.61600,60.47100
60.88000,60.60800,60.45700
60.86300,60.60000,60.44100
60.84700,60.56400,60.42600
60.83300,60.56000,60.40000
60.82100,60.55300,60.39800
60.80500,60.53100,60.37300
60.78900,60.51300,60.37000
60.77800,60.49300,60.34100
60.75400,60.47100,60.32700
60.73800,60.46900,60.31800
60.72400,60.46400,60.30400
60.71800,60.43700,60.28500
60.70700,60.42500,60.27000
60.67100,60.40300,60.24000
60.67000,60.39100,60.24000
60.65300,60.38100,60.22700
60.62900,60.34500,60.20500
60.62500,60.35100,60.18800
60.61900,60.33100,60.18200
60.58700,60.31800,60.16200
60.57400,60.29300,60.14600
60.55100,60.27800,60.12500
60.53600,60.26600,60.11500
60.51400,60.24000,60.09200
60.50900,60.24200,60.08100
60.49100,60.21700,60.06100
60.48000,60.21000,60.05700
60.45700,60.18500,60.03000
60.43600,60.17400,60.02400
60.43200,60.15200,60.00300
60.41900,60.14100,59.98700
60.39700,60.12900,59.98100
60.37700,60.11800,59.95900
60.36900,60.09300,59.94100
60.35300,60.07800,59.91900
60.34400,60.06500,59.90500
60.33100,60.06300,59.90400
60.31700,60.04900,59.89300
60.28300,60.02100,59.86400
60.28600,60.00300,59.85400
60.26700,59.98800,59.84200
60.25500,59.96700,59.82700
60.24400,59.97000,59.81000
60.22800,59.95700,59.80300
60.19400,59.93400,59.76800
60.18900,59.91700,59.77000
60.17500,59.89700,59.75000
60.16700,59.88100,59.73700
60.14700,59.87800,59.71900
60.12500,59.85400,59.70800
60.12200,59.85300,59.70100
60.09700,59.82100,59.67300
60.07600,59.80200,59.64600
60.06600,59.79300,59.63000
60.05800,59.77900,59.62200
60.03900,59.75500,59.59600
60.01400,59.73400,59.58900
60.01000,59.72900,59.57800
59.98400,59.70900,59.55600
59.97300,59.69800,59.54400
59.94900,59.68500,59.53100
59.93300,59.66200,59.49700
59.91900,59.65400,59.49900
59.89700,59.64000,59.47900
59.89300,59.61900,59.46100
59.86800,59.59800,59.44700
59.84800,59.59000,59.42500
59.83200,59.57900,59.41700
59.82300,59.54400,59.39600
59.79900,59.53200,59.37500
59.79000,59.53200,59.37100
59.77500,59.51800,59.34500
59.76400,59.49100,59.34500
59.74900,59.47100,59.32700
59.73100,59.47000,59.31400
59.71600,59.46100,59.30600
59.70100,59.44000,59.27900
59.68000,59.41400,59.25300
59.67100,59.40500,59.25100
59.65200,59.39200,59.23900
59.63700,59.37300,59.21800
59.61400,59.34900,59.19800
59.61600,59.34500,59.19200
59.59000,59.32700,59.17700
59.57100,59.31600,59.16400
59.56500,59.30800,59.15400
59.54700,59.28300,59.12900
59.52300,59.26400,59.11300
59.51600,59.25600,59.09600
59.51200,59.25300,59.08600
59.48600,59.22800,59.07800
59.47000,59.20800,59.05700
59.45700,59.20600,59.05400
59.43400,59.18200,59.01900
59.43300,59.17900,59.01300
59.40900,59.14800,58.99100
59.39900,59.13700,58.97800
59.38300,59.12400,58.97000
59.36300,59.11000,58.95600
59.36500,59.10400,58.93800
59.33900,59.08400,58.92800
59.32200,59.06100,58.90200
59.30800,59.05600,58.89400
59.29300,59.02600,58.86200
59.28100,59.01200,58.86600
59.27800,59.02100,58.84700
59.25500,58.99500,58.84000
59.23100,58.96600,58.81000
59.22800,58.96300,58.80300
59.20600,58.95700,58.79200
59.20500,58.95300,58.78800
59.18400,58.92700,58.77400
59.16700,58.91400,58.74400
59.14800,58.89500,58.72600
59.13800,58.88300,58.72100
59.11800,58.87200,58.70000
59.10100,58.84100,58.68700
59.08100,58.82600,58.66000
59.06900,58.81900,58.65100
59.05000,58.80400,58.64200
59.03400,58.78600,58.61300
59.02100,58.77100,58.60500
58.99100,58.75100,58.58500
58.99800,58.73900,58.58200
58.98000,58.73300,58.57200
58.95800,58.70900,58.54300
58.94500,58.70300,58.53800
58.93800,58.68400,58.52900
58.91700,58.68000,58.51700
58.90700,58.65200,58.49000
58.88900,58.64200,58.48100
58.86800,58.62000,58.46100
58.84800,58.59700,58.43800
58.82800,58.58800,58.42600
58.81600,58.57700,58.41000
58.82100,58.57200,58.40000
58.79000,58.54600,58.37600
58.77300,58.54100,58.37600
58.75100,58.52000,58.34700
58.74300,58.51500,58.33200
58.73200,58.49200,58.33200
58.71100,58.47600,58.30800
58.69800,58.44600,58.28500
58.68100,58.44100,58.27600
58.66300,58.42000,58.25500
58.65000,58.42200,58.24700
58.63700,58.40500,58.24300
58.61900,58.38500,58.21200
58.60000,58.37600,58.19500
58.58100,58.35000,58.19100
58.57500,58.33700,58.18100
58.55900,58.33100,58.15100
58.53600,58.30200,58.13500
58.51900,58.28300,58.12300
58.51700,58.28200,58.11700
58.49000,58.25700,58.09100
58.47300,58.24800,58.07500
58.46600,58.24300,58.07500
58.44800,58.22000,58.04000
