28.35633,100.05076,100.05442,-0.00800,0.01427
28.39575,100.05076,100.05345,-0.00943,0.01376
28.42786,100.05080,100.05260,-0.00924,0.00923
28.46482,100.05085,100.05196,-0.00537,0.01188
28.49980,100.05076,100.05122,-0.00687,0.01190
28.54063,100.05071,100.05040,-0.01024,0.01117
28.58160,100.05080,100.04973,-0.01026,0.00926
28.62234,100.05089,100.04910,-0.00269,0.00827
28.66562,100.05066,100.04858,-0.00332,0.00943
28.71472,100.05043,100.04794,-0.00567,0.00744
28.75426,100.05034,100.04746,-0.00693,0.00677
28.79714,100.05030,100.04697,-0.00610,0.00798
28.84548,100.05020,100.04649,-0.00614,0.00639
28.89491,100.05011,100.04604,-0.00388,0.00621
28.93954,100.04993,100.04563,-0.00386,0.00430
28.98394,100.04974,100.04534,-0.00254,0.00578
29.03445,100.04947,100.04496,-0.00457,0.00578
29.08806,100.04928,100.04459,-0.00543,0.00729
29.14182,100.04915,100.04411,-0.00418,0.00495
29.18996,100.04896,100.04377,-0.00341,0.00749
29.24005,100.04873,100.04329,-0.00530,0.00700
29.29121,100.04860,100.04281,-0.00387,0.00817
29.34684,100.04837,100.04228,-0.00487,0.00576
29.40562,100.04818,100.04188,-0.00706,0.00550
29.45465,100.04814,100.04154,-0.00482,0.00602
29.51243,100.04795,100.04113,-0.00397,0.00576
29.56948,100.04772,100.04072,-0.00010,0.00346
29.62770,100.04726,100.04050,-0.00250,0.00640
29.68625,100.04694,100.04009,-0.00313,0.00619
29.74293,100.04666,100.03968,-0.00650,0.00439
29.80425,100.04657,100.03938,-0.00137,0.00382
29.86669,100.04616,100.03912,-0.00307,0.00429
29.92268,100.04588,100.03882,-0.00371,0.00505
29.98705,100.04561,100.03849,-0.00238,0.00554
30.05254,100.04524,100.03812,-0.00353,0.00543
30.11428,100.04496,100.03774,-0.00297,0.00502
30.17822,100.04464,100.03741,-0.00466,0.00944
30.24705,100.04441,100.03678,-0.00354,0.00435
30.30884,100.04414,100.03648,-0.00387,0.00415
30.37558,100.04386,100.03618,-0.00267,0.00846
30.44453,100.04349,100.03562,-0.00454,0.00587
30.51103,100.04326,100.03521,-0.00104,0.00465
30.57710,100.04280,100.03491,-0.00203,0.00671
30.64640,100.04239,100.03447,-0.00331,0.00469
30.71505,100.04207,100.03413,-0.00186,0.00156
30.78248,100.04165,100.03402,-0.00398,0.00337
30.86262,100.04133,100.03380,-0.00326,0.00163
30.93046,100.04101,100.03369,-0.00177,0.00392
31.00424,100.04055,100.03343,-0.00309,0.00264
31.07916,100.04018,100.03324,-0.00473,-0.00000
31.14936,100.03995,100.03324,-0.00127,0.00053
31.22451,100.03945,100.03320,-0.00546,0.00110
31.29683,100.03926,100.03313,-0.00504,0.00103
31.37444,100.03903,100.03305,-0.00314,0.00383
31.45014,100.03866,100.03279,-0.00480,0.00742
31.52208,100.03843,100.03231,-0.00629,0.00480
31.60272,100.03830,100.03197,-0.00614,0.00472
31.67684,100.03816,100.03164,-0.00562,0.00544
31.75416,100.03798,100.03127,-0.00454,0.00602
31.83392,100.03770,100.03086,-0.00388,0.00756
31.91206,100.03738,100.03030,-0.00525,0.00782
31.99551,100.03715,100.02978,-0.00434,0.00767
32.07083,100.03687,100.02922,-0.00299,0.00632
32.15346,100.03646,100.02881,-0.00402,0.00638
32.23423,100.03614,100.02836,-0.00397,0.00506
32.31418,100.03581,100.02799,-0.00212,0.00582
32.40016,100.03531,100.02758,-0.00354,0.00473
32.48254,100.03494,100.02725,-0.00692,0.00273
32.56797,100.03485,100.02706,-0.00564,0.00399
32.64588,100.03466,100.02676,-0.00475,0.00259
32.73067,100.03439,100.02658,-0.00408,0.00395
32.81278,100.03407,100.02632,-0.00481,0.00253
32.89914,100.03379,100.02613,-0.00535,0.00427
32.98592,100.03356,100.02583,-0.00590,0.00464
33.07340,100.03338,100.02550,-0.00522,0.00312
33.15614,100.03315,100.02527,-0.00853,0.00434
33.24328,100.03319,100.02498,-0.00431,0.00401
33.33056,100.03287,100.02468,-0.00337,0.00501
33.41994,100.03246,100.02434,-0.00416,0.00298
33.50383,100.03214,100.02412,-0.00317,0.00483
33.58945,100.03172,100.02379,-0.00594,0.00346
33.67855,100.03154,100.02352,-0.00594,0.00647
33.76775,100.03135,100.02308,-0.00433,0.00311
33.85544,100.03103,100.02285,-0.00427,0.00099
33.94172,100.03071,100.02278,-0.00512,0.00423
34.03753,100.03044,100.02248,-0.00441,0.00311
34.12725,100.03011,100.02226,-0.00599,0.00421
34.21890,100.02993,100.02196,-0.00650,0.00409
34.31072,100.02979,100.02166,-0.00542,0.00397
34.39974,100.02956,100.02137,-0.00697,0.00374
34.48930,100.02947,100.02111,-0.00548,0.00385
34.58050,100.02924,100.02081,-0.00546,0.00208
34.67100,100.02901,100.02066,-0.00594,0.00453
34.76033,100.02883,100.02032,-0.00554,0.00671
34.85369,100.02860,100.01984,-0.00457,0.00393
34.94752,100.02827,100.01958,-0.00431,0.00284
35.03472,100.02795,100.01936,-0.00515,0.00404
35.13147,100.02768,100.01906,-0.00547,0.00313
35.22234,100.02745,100.01883,-0.00607,0.00500
35.31750,100.02726,100.01846,-0.00509,0.00403
35.41228,100.02699,100.01816,-0.00647,0.00511
35.50239,100.02685,100.01779,-0.00510,0.00457
35.59758,100.02657,100.01746,-0.00661,0.00260
35.69648,100.02644,100.01727,-0.00536,0.00252
35.78362,100.02621,100.01709,-0.00701,0.00278
35.87672,100.02611,100.01686,-0.00706,0.00553
35.97478,100.02602,100.01645,-0.00551,0.00312
36.06706,100.02579,100.01623,-0.00389,0.00298
36.16773,100.02538,100.01601,-0.00492,0.00353
36.25718,100.02510,100.01575,-0.00611,0.00357
36.35452,100.02492,100.01548,-0.00545,0.00289
36.44466,100.02469,100.01526,-0.00574,0.00317
36.54620,100.02446,100.01504,-0.00554,0.00426
36.63970,100.02423,100.01470,-0.00705,0.00413
36.73607,100.02414,100.01441,-0.00657,0.00254
36.83222,100.02400,100.01422,-0.00552,0.00244
36.92494,100.02377,100.01403,-0.00557,0.00207
37.01958,100.02354,100.01388,-0.00613,0.00440
37.11766,100.02336,100.01355,-0.00800,0.00095
37.21325,100.02336,100.01347,-0.00661,0.00205
37.31277,100.02322,100.01333,-0.00703,0.00376
37.40780,100.02313,100.01303,-0.00705,0.00310
37.50469,100.02303,100.01280,-0.00608,0.00296
37.60058,100.02285,100.01258,-0.00656,0.00148
37.69610,100.02271,100.01247,-0.00708,0.00345
37.79605,100.02262,100.01221,-0.00649,0.00344
37.88718,100.02248,100.01195,-0.00574,0.00396
37.98900,100.02225,100.01165,-0.00560,0.00245
38.08485,100.02202,100.01146,-0.00432,0.00460
38.18482,100.02165,100.01109,-0.00412,0.00482
38.27967,100.02129,100.01076,-0.00281,0.00248
38.37702,100.02078,100.01057,-0.00562,0.00428
38.47350,100.02055,100.01024,-0.00751,0.00283
38.56732,100.02050,100.01001,-0.00518,0.00347
38.66511,100.02023,100.00975,-0.00457,0.00514
38.75889,100.01991,100.00938,-0.00467,0.00357
38.85557,100.01959,100.00908,-0.00800,0.00290
38.95725,100.01959,100.00886,-0.00605,0.00199
39.05134,100.01940,100.00871,-0.00800,0.00200
39.14672,100.01940,100.00856,-0.00800,0.00182
39.24206,100.01940,100.00841,-0.00895,0.00375
39.33870,100.01949,100.00815,-0.00607,0.00180
39.43418,100.01931,100.00800,-0.00530,0.00196
39.53635,100.01903,100.00785,-0.00654,0.00353
39.63096,100.01890,100.00759,-0.00657,0.00186
39.72712,100.01876,100.00744,-0.00755,0.00097
39.82844,100.01871,100.00737,-0.00647,0.00277
39.91883,100.01857,100.00715,-0.00707,0.00490
40.01783,100.01848,100.00677,-0.00503,0.00383
40.11082,100.01821,100.00648,-0.00661,0.00286
40.21033,100.01807,100.00625,-0.00525,0.00242
40.31066,100.01779,100.00607,-0.00524,0.00282
40.41046,100.01752,100.00584,-0.00638,0.00378
40.49580,100.01738,100.00555,-0.00608,0.00251
40.59134,100.01719,100.00536,-0.00709,0.00283
40.69277,100.01710,100.00514,-0.00563,0.00483
40.78958,100.01687,100.00476,-0.00448,0.00189
40.88112,100.01655,100.00462,-0.00656,0.00242
40.97691,100.01641,100.00443,-0.00752,0.00271
41.07305,100.01637,100.00421,-0.00515,0.00369
41.16989,100.01609,100.00391,-0.00608,0.00300
41.26571,100.01591,100.00369,-0.00563,0.00239
41.36254,100.01568,100.00350,-0.00611,0.00244
41.45988,100.01549,100.00331,-0.00700,0.00138
41.55164,100.01540,100.00320,-0.00615,0.00287
41.65117,100.01522,100.00298,-0.00556,0.00252
41.74557,100.01499,100.00279,-0.00659,0.00264
41.84320,100.01485,100.00257,-0.00561,0.00238
41.93934,100.01462,100.00238,-0.00413,0.00245
42.03426,100.01425,100.00220,-0.00593,0.00180
42.12295,100.01407,100.00205,-0.00753,0.00139
42.22050,100.01402,100.00194,-0.00750,0.00287
42.31278,100.01398,100.00171,-0.00608,0.00282
42.40850,100.01379,100.00149,-0.00557,0.00279
42.50298,100.01356,100.00127,-0.00469,0.00334
42.60010,100.01324,100.00101,-0.00605,0.00340
42.69430,100.01306,100.00074,-0.00598,0.00279
42.78520,100.01287,100.00052,-0.00459,0.00181
42.87950,100.01255,100.00037,-0.00646,0.00096
42.96900,100.01241,100.00030,-0.00571,0.00193
43.06959,100.01218,100.00015,-0.00549,0.00241
43.16104,100.01195,99.99996,-0.00590,0.00221
43.24880,100.01177,99.99978,-0.00659,0.00189
43.34663,100.01163,99.99963,-0.00448,0.00136
43.43798,100.01131,99.99952,-0.00701,0.00140
43.53116,100.01122,99.99940,-0.00653,0.00193
43.62500,100.01108,99.99926,-0.00605,0.00137
43.71934,100.01090,99.99914,-0.00850,0.00370
43.81157,100.01094,99.99885,-0.00800,0.00309
43.90322,100.01094,99.99859,-0.00800,0.00346
43.99650,100.01094,99.99832,-0.00641,0.00225
44.08304,100.01080,99.99814,-0.00565,0.00277
44.18090,100.01057,99.99792,-0.00694,0.00348
44.26767,100.01048,99.99765,-0.00800,0.00323
44.36170,100.01048,99.99739,-0.00749,0.00181
44.45234,100.01044,99.99725,-0.00649,0.00237
44.54383,100.01030,99.99706,-0.00704,0.00340
44.63994,100.01021,99.99676,-0.00477,0.00202
44.72533,100.00993,99.99661,-0.00445,0.00137
44.81610,100.00961,99.99650,-0.00610,0.00091
44.91266,100.00942,99.99643,-0.00747,0.00283
44.99937,100.00938,99.99620,-0.00749,0.00275
45.08890,100.00933,99.99598,-0.00651,0.00292
45.18134,100.00919,99.99576,-0.00436,0.00090
45.26984,100.00887,99.99568,-0.00499,0.00184
45.36140,100.00860,99.99553,-0.00700,0.00272
45.45352,100.00851,99.99531,-0.00596,0.00096
45.54367,100.00832,99.99524,-0.00580,0.00170
45.62729,100.00814,99.99509,-0.00700,0.00359
45.71916,100.00805,99.99479,-0.00491,0.00288
45.80829,100.00777,99.99457,-0.00439,0.00225
45.89750,100.00745,99.99438,-0.00505,0.00048
45.99116,100.00717,99.99434,-0.00439,0.00089
46.08031,100.00685,99.99427,-0.00651,0.00095
46.17313,100.00671,99.99419,-0.00535,0.00267
46.25974,100.00648,99.99397,-0.00541,0.00096
46.34848,100.00625,99.99390,-0.00589,0.00087
46.43557,100.00607,99.99382,-0.00643,0.00094
46.52366,100.00593,99.99375,-0.00855,0.00190
46.60750,100.00598,99.99360,-0.00497,0.00177
46.69844,100.00570,99.99345,-0.00484,0.00281
46.78566,100.00543,99.99323,-0.00642,0.00380
46.87282,100.00529,99.99293,-0.00696,0.00361
46.96154,100.00520,99.99263,-0.00635,0.00457
47.04531,100.00506,99.99226,-0.00696,0.00263
47.13399,100.00497,99.99203,-0.00696,0.00277
47.22276,100.00487,99.99181,-0.00541,0.00538
47.31148,100.00464,99.99136,-0.00579,0.00088
47.39458,100.00446,99.99129,-0.00411,0.00186
47.47739,100.00414,99.99114,-0.00800,0.00141
47.56714,100.00414,99.99103,-0.00690,0.00130
47.65078,100.00405,99.99092,-0.00635,-0.00000
47.73414,100.00391,99.99092,-0.00539,0.00094
47.82236,100.00368,99.99084,-0.00693,-0.00000
47.90837,100.00359,99.99084,-0.00491,-0.00000
47.99750,100.00331,99.99084,-0.00575,-0.00000
48.07912,100.00313,99.99084,-0.00580,-0.00000
48.16284,100.00294,99.99084,-0.00543,0.00278
48.25227,100.00271,99.99062,-0.00643,0.00185
48.33998,100.00257,99.99047,-0.00356,0.00175
48.42281,100.00221,99.99032,-0.00581,0.00221
48.50660,100.00202,99.99014,-0.00694,0.00096
48.59351,100.00193,99.99006,-0.00687,0.00216
48.67515,100.00184,99.98988,-0.00579,0.00188
48.75844,100.00166,99.98973,-0.00588,0.00174
48.84527,100.00147,99.98958,-0.00580,0.00266
48.92892,100.00129,99.98935,-0.00640,0.00185
49.01520,100.00115,99.98921,-0.00698,0.00181
49.10512,100.00106,99.98906,-0.00685,0.00275
49.18512,100.00097,99.98883,-0.00745,0.00097
49.26816,100.00092,99.98876,-0.00576,0.00173
49.35030,100.00074,99.98861,-0.00373,0.00355
49.43635,100.00037,99.98831,-0.00464,0.00090
49.51844,100.00009,99.98824,-0.00690,0.00182
49.60240,100.00000,99.98809,-0.00570,0.00177
49.68240,99.99982,99.98794,-0.00530,0.00234
49.76748,99.99959,99.98775,-0.00627,0.00311
49.84730,99.99945,99.98749,-0.00571,0.00262
49.92778,99.99926,99.98727,-0.00483,0.00136
50.01474,99.99899,99.98716,-0.00459,0.00285
50.09552,99.99871,99.98693,-0.00481,0.00045
50.18188,99.99844,99.98690,-0.00579,0.00091
50.26504,99.99825,99.98682,-0.00744,0.00268
50.34671,99.99821,99.98660,-0.00390,0.00184
50.42515,99.99789,99.98645,-0.00689,0.00133
50.50828,99.99779,99.98634,-0.00692,0.00044
50.59328,99.99770,99.98630,-0.00562,0.00089
50.67044,99.99752,99.98623,-0.00628,-0.00000
50.75072,99.99738,99.98623,-0.00526,-0.00000
50.83450,99.99715,99.98623,-0.00579,-0.00000
50.91784,99.99697,99.98623,-0.00683,0.00222
50.99650,99.99687,99.98604,-0.00688,0.00141
51.07847,99.99678,99.98593,-0.00459,0.00179
51.15944,99.99651,99.98578,-0.00527,0.00184
51.24369,99.99628,99.98563,-0.00512,0.00263
51.32351,99.99605,99.98541,-0.00349,0.00184
51.40512,99.99568,99.98526,-0.00445,0.00218
51.48282,99.99540,99.98507,-0.00415,0.00333
51.56636,99.99508,99.98481,-0.00571,0.00293
51.64680,99.99490,99.98455,-0.00619,0.00397
51.72315,99.99476,99.98422,-0.00584,0.00226
51.80830,99.99457,99.98403,-0.00391,0.00188
51.88706,99.99425,99.98388,-0.00623,0.00262
51.96508,99.99412,99.98366,-0.00575,0.00192
52.04667,99.99393,99.98351,-0.00403,0.00130
52.12765,99.99361,99.98340,-0.00693,0.00165
52.21322,99.99352,99.98325,-0.00502,0.00049
52.29039,99.99329,99.98321,-0.00512,0.00045
52.37010,99.99306,99.98318,-0.00500,0.00141
52.44682,99.99283,99.98306,-0.00457,0.00203
52.52727,99.99255,99.98288,-0.00381,-0.00000
52.60399,99.99223,99.98288,-0.00531,0.00270
52.68934,99.99200,99.98265,-0.00314,0.00043
52.76506,99.99163,99.98262,-0.00504,0.00137
52.84275,99.99140,99.98251,-0.00744,0.00272
52.92421,99.99136,99.98228,-0.00685,0.00267
53.00390,99.99126,99.98206,-0.00497,0.00091
53.07988,99.99103,99.98198,-0.00635,0.00227
53.16348,99.99090,99.98180,-0.00568,0.00127
53.24285,99.99071,99.98169,-0.00572,-0.00000
53.32359,99.99053,99.98169,-0.00564,0.00093
53.40141,99.99035,99.98161,-0.00572,0.00131
53.48191,99.99016,99.98150,-0.00676,0.00258
53.55584,99.99007,99.98128,-0.00516,0.00139
53.63669,99.98984,99.98117,-0.00504,0.00174
53.71445,99.98961,99.98102,-0.00318,0.00049
53.79075,99.98924,99.98098,-0.00638,0.00266
53.87598,99.98910,99.98076,-0.00568,0.00226
53.95528,99.98892,99.98057,-0.00561,0.00176
54.03208,99.98874,99.98042,-0.00621,0.00171
54.10899,99.98860,99.98027,-0.00618,0.00294
54.18461,99.98846,99.98005,-0.00577,0.00085
54.26719,99.98828,99.97997,-0.00424,0.00188
54.34048,99.98800,99.97983,-0.00508,0.00187
54.41928,99.98777,99.97968,-0.00512,0.00173
54.49900,99.98754,99.97953,-0.00563,0.00173
54.57661,99.98736,99.97938,-0.00405,0.00097
54.65816,99.98704,99.97930,-0.00486,0.00161
54.73145,99.98681,99.97916,-0.00463,0.00231
54.81338,99.98653,99.97897,-0.00503,0.00220
54.89081,99.98630,99.97878,-0.00626,0.00192
54.97028,99.98616,99.97863,-0.00625,0.00135
55.04900,99.98602,99.97852,-0.00498,0.00180
55.12518,99.98579,99.97837,-0.00578,0.00213
55.20802,99.98561,99.97819,-0.00500,0.00143
55.28452,99.98538,99.97808,-0.00618,0.00131
55.36018,99.98524,99.97796,-0.00629,0.00086
55.44084,99.98510,99.97789,-0.00500,0.00096
55.51739,99.98487,99.97782,-0.00447,0.00087
55.59562,99.98460,99.97774,-0.00516,0.00093
55.67644,99.98437,99.97767,-0.00432,0.00093
55.75132,99.98409,99.97759,-0.00449,0.00181
55.83000,99.98382,99.97744,-0.00681,0.00132
55.90750,99.98372,99.97733,-0.00558,0.00086
55.98348,99.98354,99.97726,-0.00627,0.00133
56.06338,99.98340,99.97715,-0.00497,0.00179
56.13920,99.98317,99.97700,-0.00575,0.00343
56.22096,99.98299,99.97674,-0.00678,0.00132
56.29650,99.98290,99.97662,-0.00626,0.00178
56.37564,99.98276,99.97648,-0.00364,0.00085
56.44949,99.98244,99.97640,-0.00569,0.00289
56.52900,99.98225,99.97618,-0.00513,0.00130
56.60920,99.98202,99.97607,-0.00384,0.00089
56.68660,99.98170,99.97599,-0.00377,0.00131
56.76270,99.98138,99.97588,-0.00401,0.00183
56.84339,99.98106,99.97573,-0.00256,0.00194
56.91950,99.98064,99.97558,-0.00346,0.00085
57.00059,99.98028,99.97551,-0.00376,0.00135
57.07652,99.97996,99.97540,-0.00564,0.00047
57.15455,99.97977,99.97536,-0.00552,0.00258
57.22885,99.97959,99.97514,-0.00394,0.00094
57.30820,99.97927,99.97506,-0.00507,0.00134
57.38678,99.97904,99.97495,-0.00621,0.00234
57.46389,99.97890,99.97476,-0.00464,0.00182
57.54610,99.97862,99.97461,-0.00496,0.00133
57.62182,99.97839,99.97450,-0.00502,0.00085
57.69890,99.97816,99.97443,-0.00568,0.00229
57.77825,99.97798,99.97424,-0.00497,0.00183
57.85402,99.97775,99.97409,-0.00576,0.00271
57.93598,99.97756,99.97387,-0.00496,0.00093
58.01172,99.97733,99.97380,-0.00490,0.00086
58.08582,99.97710,99.97372,-0.00619,0.00233
58.16220,99.97697,99.97353,-0.00630,-0.00000
58.24320,99.97683,99.97353,-0.00680,0.00138
58.31955,99.97674,99.97342,-0.00682,0.00172
58.39756,99.97664,99.97327,-0.00616,0.00227
58.47237,99.97651,99.97309,-0.00634,0.00090
58.55566,99.97637,99.97301,-0.00426,0.00134
58.62942,99.97609,99.97290,-0.00399,0.00090
58.70958,99.97577,99.97283,-0.00622,0.00183
58.78688,99.97563,99.97268,-0.00617,0.00174
58.86223,99.97550,99.97253,-0.00396,0.00234
58.94187,99.97517,99.97234,-0.00448,0.00223
59.02032,99.97490,99.97216,-0.00273,0.00179
59.09878,99.97448,99.97201,-0.00279,0.00091
59.17820,99.97407,99.97193,-0.00456,0.00172
59.25830,99.97379,99.97179,-0.00384,0.00232
59.33567,99.97347,99.97160,-0.00444,0.00310
59.41324,99.97320,99.97134,-0.00266,0.00273
59.49066,99.97278,99.97112,-0.00390,0.00271
59.56924,99.97246,99.97089,-0.00378,0.00177
59.64549,99.97214,99.97074,-0.00449,0.00191
59.72407,99.97186,99.97059,-0.00255,0.00270
59.80004,99.97145,99.97037,-0.00690,0.00088
59.88328,99.97136,99.97030,-0.00499,0.00285
59.95972,99.97113,99.97007,-0.00680,0.00430
60.03644,99.97104,99.96970,-0.00684,0.00364
60.11587,99.97094,99.96940,-0.00575,0.00131
60.19768,99.97076,99.96929,-0.00800,0.00141
60.27245,99.97076,99.96918,-0.00622,0.00309
60.35011,99.97062,99.96892,-0.00438,0.00185
60.42628,99.97035,99.96877,-0.00521,0.00273
60.50865,99.97012,99.96855,-0.00568,0.00275
60.58775,99.96993,99.96832,-0.00374,0.00326
60.66336,99.96961,99.96806,-0.00384,0.00172
60.74072,99.96929,99.96791,-0.00272,0.00083
60.81914,99.96888,99.96784,-0.00268,0.00095
60.89698,99.96846,99.96777,-0.00407,0.00227
60.97894,99.96814,99.96758,-0.00405,0.00309
61.06045,99.96782,99.96732,-0.00309,0.00184
61.13536,99.96745,99.96717,-0.00453,0.00273
61.21475,99.96717,99.96695,-0.00437,0.00181
61.29084,99.96690,99.96680,-0.00346,0.00170
61.37178,99.96653,99.96665,-0.00563,0.00139
61.44926,99.96635,99.96654,-0.00375,0.00272
61.52506,99.96602,99.96631,-0.00462,0.00046
61.60658,99.96575,99.96628,-0.00518,0.00138
61.68800,99.96552,99.96616,-0.00457,0.00133
61.76839,99.96524,99.96605,-0.00499,0.00044
61.84468,99.96501,99.96602,-0.00627,0.00045
61.92430,99.96488,99.96598,-0.00680,0.00180
62.00123,99.96478,99.96583,-0.00452,0.00045
62.08058,99.96451,99.96579,-0.00577,0.00146
62.16297,99.96432,99.96568,-0.00508,0.00127
62.24180,99.96409,99.96557,-0.00615,0.00093
62.31644,99.96396,99.96549,-0.00583,0.00312
62.40115,99.96377,99.96523,-0.00545,0.00264
62.47316,99.96359,99.96501,-0.00465,0.00093
62.55558,99.96331,99.96494,-0.00343,0.00178
62.63610,99.96294,99.96479,-0.00204,0.00239
62.71320,99.96248,99.96460,-0.00458,0.00215
62.79397,99.96221,99.96442,-0.00342,0.00230
62.87428,99.96184,99.96423,-0.00203,0.00179
62.95128,99.96138,99.96408,-0.00521,0.00367
63.03365,99.96115,99.96378,-0.00386,0.00220
63.11130,99.96083,99.96360,-0.00450,0.00260
63.19005,99.96055,99.96337,-0.00253,0.00277
63.27416,99.96009,99.96315,-0.00420,0.00372
63.34678,99.95982,99.96285,-0.00640,0.00321
63.43310,99.95968,99.96259,-0.00564,0.00311
63.51116,99.95950,99.96233,-0.00407,0.00184
63.59302,99.95917,99.96218,-0.00570,0.00266
63.67306,99.95899,99.96196,-0.00800,0.00175
63.75207,99.95899,99.96181,-0.00445,0.00143
63.82984,99.95871,99.96170,-0.00356,0.00218
63.91274,99.95835,99.96151,-0.00565,0.00178
63.99088,99.95816,99.96136,-0.00570,0.00091
64.07088,99.95798,99.96129,-0.00463,0.00045
64.15278,99.95770,99.96125,-0.00393,0.00139
64.23194,99.95738,99.96114,-0.00510,0.00180
64.31123,99.95715,99.96099,-0.00404,0.00091
64.39258,99.95683,99.96092,-0.00339,0.00274
64.47231,99.95646,99.96069,-0.00414,0.00302
64.55571,99.95614,99.96043,-0.00144,0.00234
64.63279,99.95563,99.96025,-0.00414,0.00137
64.71626,99.95531,99.96013,-0.00385,0.00214
64.79380,99.95499,99.95995,-0.00472,0.00232
64.87787,99.95471,99.95976,-0.00569,0.00226
64.95731,99.95453,99.95958,-0.00395,0.00230
65.03680,99.95421,99.95939,-0.00463,0.00178
65.11870,99.95393,99.95924,-0.00347,0.00227
65.19986,99.95357,99.95906,-0.00462,0.00277
65.28142,99.95329,99.95883,-0.00347,0.00179
65.36259,99.95292,99.95868,-0.00564,0.00260
65.44036,99.95274,99.95846,-0.00459,0.00253
65.52115,99.95246,99.95827,-0.00575,0.00128
65.60278,99.95228,99.95816,-0.00462,0.00088
65.68447,99.95200,99.95809,-0.00415,0.00289
65.76801,99.95168,99.95786,-0.00462,0.00265
65.84968,99.95140,99.95764,-0.00513,0.00228
65.92990,99.95117,99.95745,-0.00468,0.00231
66.01311,99.95090,99.95727,-0.00513,0.00167
66.09311,99.95067,99.95712,-0.00458,0.00275
66.17384,99.95039,99.95690,-0.00331,0.00185
66.25231,99.95003,99.95675,-0.00487,0.00282
66.34032,99.94975,99.95652,-0.00166,0.00350
66.42014,99.94924,99.95623,-0.00297,0.00400
66.50239,99.94883,99.95589,-0.00273,0.00234
66.58094,99.94842,99.95571,-0.00267,0.00178
66.66719,99.94796,99.95556,-0.00136,0.00136
66.74336,99.94745,99.95544,-0.00277,0.00220
66.83122,99.94699,99.95526,-0.00391,0.00263
66.90988,99.94667,99.95504,-0.00443,0.00286
66.98705,99.94639,99.95481,-0.00383,0.00409
67.07515,99.94603,99.95448,-0.00343,0.00437
67.15566,99.94566,99.95410,-0.00630,0.00144
67.23687,99.94552,99.95399,-0.00411,0.00270
67.31965,99.94520,99.95377,-0.00406,0.00355
67.40137,99.94488,99.95347,-0.00573,0.00339
67.48235,99.94469,99.95317,-0.00635,0.00481
67.56597,99.94455,99.95276,-0.00573,0.00234
67.64707,99.94437,99.95258,-0.00465,0.00198
67.72938,99.94409,99.95243,-0.00354,0.00172
67.81179,99.94373,99.95228,-0.00630,0.00130
67.89294,99.94359,99.95217,-0.00520,0.00095
67.97515,99.94336,99.95209,-0.00293,0.00406
68.05671,99.94295,99.95176,-0.00528,0.00042
68.14111,99.94272,99.95172,-0.00632,0.00230
68.22306,99.94258,99.95154,-0.00474,0.00183
68.30775,99.94230,99.95139,-0.00278,0.00087
